,단지코드,총세대수,지역,주소,공급유형,전용면적,전용면적별세대수,준공일자,매입일자,단지명,등록차량수
13999,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공분양,84.84,2.0,20101001,,제주하귀휴먼시아 2단지,310.0
14000,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공분양,84.72,33.0,20101001,,제주하귀휴먼시아 2단지,310.0
14001,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공분양,84.7,1.0,20101001,,제주하귀휴먼시아 2단지,310.0
14002,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.67,8.0,20101001,,제주하귀휴먼시아 2단지,310.0
14003,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.67,1.0,20101001,,제주하귀휴먼시아 2단지,310.0
14004,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.97,10.0,20101001,,제주하귀휴먼시아 2단지,310.0
14005,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.97,2.0,20101001,,제주하귀휴먼시아 2단지,310.0
14006,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.82,13.0,20101001,,제주하귀휴먼시아 2단지,310.0
14007,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.85,20.0,20101001,,제주하귀휴먼시아 2단지,310.0
14008,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.84,26.0,20101001,,제주하귀휴먼시아 2단지,310.0
14009,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.84,4.0,20101001,,제주하귀휴먼시아 2단지,310.0
14010,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.72,33.0,20101001,,제주하귀휴먼시아 2단지,310.0
14011,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.72,6.0,20101001,,제주하귀휴먼시아 2단지,310.0
14012,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.7,1.0,20101001,,제주하귀휴먼시아 2단지,310.0
14013,C01612,246.0,제주특별자치도,제주특별자치도 제주시 애월읍 하귀9길 71  (제주하귀휴먼시아2단지),공공임대(10년),84.85,2.0,20101001,,제주하귀휴먼시아 2단지,310.0
14014,C02107,560.0,제주특별자치도,제주특별자치도 제주시 화삼북로 87(삼양이동 엔에이치에프제주삼화1단지)  ,공공임대(10년),59.97,88.0,20171231,,NHF 제주삼화1단지,661.0
14015,C02107,560.0,제주특별자치도,제주특별자치도 제주시 화삼북로 87(삼양이동 엔에이치에프제주삼화1단지)  ,공공임대(10년),59.97,114.0,20171231,,NHF 제주삼화1단지,661.0
14016,C02107,560.0,제주특별자치도,제주특별자치도 제주시 화삼북로 87(삼양이동 엔에이치에프제주삼화1단지)  ,공공임대(10년),59.98,114.0,20171231,,NHF 제주삼화1단지,661.0
14017,C02107,560.0,제주특별자치도,제주특별자치도 제주시 화삼북로 87(삼양이동 엔에이치에프제주삼화1단지)  ,공공임대(10년),74.98,124.0,20171231,,NHF 제주삼화1단지,661.0
14018,C02107,560.0,제주특별자치도,제주특별자치도 제주시 화삼북로 87(삼양이동 엔에이치에프제주삼화1단지)  ,공공임대(10년),84.92,120.0,20171231,,NHF 제주삼화1단지,661.0
14019,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,국민임대,29.26,134.0,20180708,,제주봉개,397.0
14020,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,국민임대,29.26,30.0,20180708,,제주봉개,397.0
14021,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,국민임대,46.27,96.0,20180708,,제주봉개,397.0
14022,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,행복주택,16.8,98.0,20180708,,제주봉개,397.0
14023,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,행복주택,26.53,56.0,20180708,,제주봉개,397.0
14024,C02236,540.0,제주특별자치도,제주특별자치도 제주시 번영로 528(봉개동)  ,행복주택,36.78,126.0,20180708,,제주봉개,397.0
14025,D00097,96.0,제주특별자치도,제주특별자치도 제주시 조천읍 신북로 324  (조천주암썬빌리지),국민임대,33.2235,6.0,,20080101.0,조천주암,97.0
14026,D00097,96.0,제주특별자치도,제주특별자치도 제주시 조천읍 신북로 324  (조천주암썬빌리지),국민임대,47.2563,28.0,,20080101.0,조천주암,97.0
14027,D00097,96.0,제주특별자치도,제주특별자치도 제주시 조천읍 신북로 324  (조천주암썬빌리지),국민임대,58.2463,15.0,,20080101.0,조천주암,97.0
14028,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),영구임대,26.34,200.0,19930408,,서귀포동홍3,120.0
14029,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),영구임대,30.48,200.0,19930408,,서귀포동홍3,120.0
14030,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14031,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14032,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14033,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14034,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14035,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14036,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14037,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14038,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14039,C00203,400.0,제주특별자치도,제주특별자치도 서귀포시 태평로512번길 9  (주공영구임대아파트),임대상가,31.84,1.0,19930408,,서귀포동홍3,120.0
14040,C00205,602.0,제주특별자치도,제주특별자치도 서귀포시 중앙로 198-9 (동홍6주공아파트),국민임대,39.63,294.0,20080620,,서귀포동홍6,491.0
14041,C00205,602.0,제주특별자치도,제주특별자치도 서귀포시 중앙로 198-9 (동홍6주공아파트),국민임대,46.9,210.0,20080620,,서귀포동홍6,491.0
14042,C00205,602.0,제주특별자치도,제주특별자치도 서귀포시 중앙로 198-9 (동홍6주공아파트),국민임대,47.41,28.0,20080620,,서귀포동홍6,491.0
14043,C00205,602.0,제주특별자치도,제주특별자치도 서귀포시 중앙로 198-9 (동홍6주공아파트),국민임대,51.93,70.0,20080620,,서귀포동홍6,491.0
14044,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공분양,51.88,199.0,20030502,,서귀포중문,329.0
14045,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공분양,59.97,110.0,20030502,,서귀포중문,329.0
14046,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공분양,59.99,114.0,20030502,,서귀포중문,329.0
14047,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공임대(5년),51.88,25.0,20030502,,서귀포중문,329.0
14048,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공임대(5년),59.97,6.0,20030502,,서귀포중문,329.0
14049,C00206,460.0,제주특별자치도,제주특별자치도 서귀포시 천제연로 239 (중문동),공공임대(5년),59.99,6.0,20030502,,서귀포중문,329.0
14050,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,39.51,42.0,,,서귀포대정,274.0
14051,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,39.63,36.0,,,서귀포대정,274.0
14052,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,39.63,93.0,,,서귀포대정,274.0
14053,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,46.8,42.0,,,서귀포대정,274.0
14054,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,46.9,36.0,,,서귀포대정,274.0
14055,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,46.9,25.0,,,서귀포대정,274.0
14056,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,47.41,14.0,,,서귀포대정,274.0
14057,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,51.93,33.0,,,서귀포대정,274.0
14058,C00906,327.0,제주특별자치도,제주특별자치도 서귀포시 대정읍 하모중앙로 6  (서귀포대정휴먼시아),국민임대,51.93,6.0,,,서귀포대정,274.0
14059,C00907,830.0,제주특별자치도,제주특별자치도 서귀포시 중산간동로 8002(동홍동 동홍5주공아파트  501동)  ,공공분양,39.66,62.0,,,서귀포동홍5,589.0
14060,C00907,830.0,제주특별자치도,제주특별자치도 서귀포시 중산간동로 8002(동홍동 동홍5주공아파트  501동)  ,공공분양,39.79,90.0,,,서귀포동홍5,589.0
14061,C00907,830.0,제주특별자치도,제주특별자치도 서귀포시 중산간동로 8002(동홍동 동홍5주공아파트  501동)  ,공공분양,49.87,668.0,,,서귀포동홍5,589.0
14062,C00907,830.0,제주특별자치도,제주특별자치도 서귀포시 중산간동로 8002(동홍동 동홍5주공아파트  501동)  ,공공분양,49.99,10.0,,,서귀포동홍5,589.0
14063,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.16,30.0,,19881031.0,서귀포동흥1,158.0
14064,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.55,30.0,,19881104.0,서귀포동흥1,158.0
14065,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,52.53,40.0,,19881104.0,서귀포동흥1,158.0
14066,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.55,30.0,,19881110.0,서귀포동흥1,158.0
14067,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.55,40.0,,19881114.0,서귀포동흥1,158.0
14068,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,52.53,30.0,,19881118.0,서귀포동흥1,158.0
14069,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.16,40.0,,19881120.0,서귀포동흥1,158.0
14070,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.55,30.0,,19881124.0,서귀포동흥1,158.0
14071,C00908,310.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 10 (동홍동),공공분양,45.55,40.0,,19881129.0,서귀포동흥1,158.0
14072,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,45.55,60.0,,19901229.0,서귀포동흥2,150.0
14073,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,52.86,30.0,,19910103.0,서귀포동흥2,150.0
14074,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,45.16,50.0,,19910108.0,서귀포동흥2,150.0
14075,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,45.16,60.0,,19910109.0,서귀포동흥2,150.0
14076,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,45.55,60.0,,19910109.0,서귀포동흥2,150.0
14077,C00909,300.0,제주특별자치도,제주특별자치도 서귀포시 동홍중앙로 30 (동홍동),공공분양,52.53,40.0,,19910116.0,서귀포동흥2,150.0
14078,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공분양,59.98,113.0,20140101,,서귀포혁신도시 1단지,671.0
14079,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공분양,74.94,52.0,20140101,,서귀포혁신도시 1단지,671.0
14080,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공분양,84.94,110.0,20140101,,서귀포혁신도시 1단지,671.0
14081,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공분양,84.9,39.0,20140101,,서귀포혁신도시 1단지,671.0
14082,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공분양,84.94,13.0,20140101,,서귀포혁신도시 1단지,671.0
14083,C01752,394.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-15(제주서귀포혁신도시 LH1단지),공공임대(10년),59.98,123.0,20140101,,서귀포혁신도시 1단지,671.0
14084,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,74.94,124.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14085,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.94,349.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14086,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.9,65.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14087,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.94,10.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14088,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.92,3.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14089,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.92,325.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14090,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.97,25.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14091,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.97,28.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14092,C01979,450.0,제주특별자치도,제주특별자치도 서귀포시 서호남로 92-16(제주서귀포혁신도시  LH2단지),공공분양,84.92,34.0,20150901,,제주서귀포혁신도시 LH2단지,450.0
14093,C02027,556.0,제주특별자치도,제주특별자치도 서귀포시 대청로25번길 9(강정동) 서귀포강정LH아파트,국민임대,21.97,196.0,20170101,,서귀포강정,490.0
14094,C02027,556.0,제주특별자치도,제주특별자치도 서귀포시 대청로25번길 9(강정동) 서귀포강정LH아파트,국민임대,33.97,160.0,20170101,,서귀포강정,490.0
14095,C02027,556.0,제주특별자치도,제주특별자치도 서귀포시 대청로25번길 9(강정동) 서귀포강정LH아파트,국민임대,46.96,200.0,20170101,,서귀포강정,490.0
14096,C02302,200.0,제주특별자치도,제주특별자치도 서귀포시 서호중앙로 56-13(서호동) 서귀포혁신도시 LH3단지,행복주택,16.9,80.0,20190131,,서귀포혁신도시 LH3단지,140.0
14097,C02302,200.0,제주특별자치도,제주특별자치도 서귀포시 서호중앙로 56-13(서호동) 서귀포혁신도시 LH3단지,행복주택,26.78,12.0,20190131,,서귀포혁신도시 LH3단지,140.0
14098,C02302,200.0,제주특별자치도,제주특별자치도 서귀포시 서호중앙로 56-13(서호동) 서귀포혁신도시 LH3단지,행복주택,26.79,28.0,20190131,,서귀포혁신도시 LH3단지,140.0
14099,C02302,200.0,제주특별자치도,제주특별자치도 서귀포시 서호중앙로 56-13(서호동) 서귀포혁신도시 LH3단지,행복주택,36.65,70.0,20190131,,서귀포혁신도시 LH3단지,140.0
14100,C02302,200.0,제주특별자치도,제주특별자치도 서귀포시 서호중앙로 56-13(서호동) 서귀포혁신도시 LH3단지,행복주택,36.92,10.0,20190131,,서귀포혁신도시 LH3단지,140.0
14101,C02414,346.0,제주특별자치도,제주특별자치도 서귀포시 성산읍 고성동서로 33 (서귀포성산LH아파트),국민임대,26.44,24.0,20200630,,서귀포성산,270.0
14102,C02414,346.0,제주특별자치도,제주특별자치도 서귀포시 성산읍 고성동서로 33 (서귀포성산LH아파트),국민임대,26.44,88.0,20200630,,서귀포성산,270.0
14103,C02414,346.0,제주특별자치도,제주특별자치도 서귀포시 성산읍 고성동서로 33 (서귀포성산LH아파트),국민임대,37.79,138.0,20200630,,서귀포성산,270.0
14104,C02414,346.0,제주특별자치도,제주특별자치도 서귀포시 성산읍 고성동서로 33 (서귀포성산LH아파트),국민임대,46.65,96.0,20200630,,서귀포성산,270.0
14105,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,59.87,97.0,,,광명신촌휴먼시아1단지,1044.0
14106,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,59.87,12.0,,,광명신촌휴먼시아1단지,1044.0
14107,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,84.95,35.0,,,광명신촌휴먼시아1단지,1044.0
14108,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,84.95,3.0,,,광명신촌휴먼시아1단지,1044.0
14109,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,84.95,13.0,,,광명신촌휴먼시아1단지,1044.0
14110,C00034,859.0,경기도,경기도 광명시 신촌로 49  신촌휴먼시아1단지아파트 (소하동),공공분양,84.95,1.0,,,광명신촌휴먼시아1단지,1044.0
14111,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공분양,84.8,13.0,19991201,,강릉교동,554.0
14112,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공분양,84.84,387.0,19991201,,강릉교동,554.0
14113,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공분양,49.85,69.0,19991201,,강릉교동,554.0
14114,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공분양,59.89,467.0,19991201,,강릉교동,554.0
14115,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공임대(5년),84.8,2.0,19991201,,강릉교동,554.0
14116,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공임대(5년),84.84,18.0,19991201,,강릉교동,554.0
14117,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공임대(5년),49.85,20.0,19991201,,강릉교동,554.0
14118,C00038,286.0,강원도,강원 강릉시 교1동 주공1차아파트 1750번지  ,공공임대(5년),59.89,43.0,19991201,,강릉교동,554.0
14119,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공분양,59.82,462.0,20010920,,광명철산도덕파크,2156.0
14120,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공분양,84.98,541.0,20010920,,광명철산도덕파크,2156.0
14121,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공분양,114.77,114.0,20010920,,광명철산도덕파크,2156.0
14122,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공임대(5년),39.65,542.0,20010920,,광명철산도덕파크,2156.0
14123,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공임대(5년),39.73,38.0,20010920,,광명철산도덕파크,2156.0
14124,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공임대(5년),49.97,462.0,20010920,,광명철산도덕파크,2156.0
14125,C00050,2351.0,경기도,경기도 광명시 철산 4동  625번지  ,공공임대(5년),49.98,192.0,20010920,,광명철산도덕파크,2156.0
14126,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,50.28,243.0,20010319,,군산미룡2,802.0
14127,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,51.94,4.0,20010319,,군산미룡2,802.0
14128,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,59.34,9.0,20010319,,군산미룡2,802.0
14129,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,59.39,188.0,20010319,,군산미룡2,802.0
14130,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,59.41,48.0,20010319,,군산미룡2,802.0
14131,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공분양,84.34,135.0,20010319,,군산미룡2,802.0
14132,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공임대(5년),50.28,45.0,20010319,,군산미룡2,802.0
14133,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공임대(5년),59.34,6.0,20010319,,군산미룡2,802.0
14134,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공임대(5년),59.39,79.0,20010319,,군산미룡2,802.0
14135,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공임대(5년),59.41,28.0,20010319,,군산미룡2,802.0
14136,C00078,874.0,전라북도,전북 군산시 미룡동 896  ,공공임대(5년),84.34,89.0,20010319,,군산미룡2,802.0
14137,C00091,503.0,경상남도,경남 김해시 구산동 주공아파트 410  ,공공분양,49.62,260.0,19981118,,김해구산4,342.0
14138,C00091,503.0,경상남도,경남 김해시 구산동 주공아파트 410  ,공공분양,49.62,227.0,19981118,,김해구산4,342.0
14139,C00091,503.0,경상남도,경남 김해시 구산동 주공아파트 410  ,공공임대(5년),49.62,7.0,19981118,,김해구산4,342.0
14140,C00091,503.0,경상남도,경남 김해시 구산동 주공아파트 410  ,공공임대(5년),49.62,9.0,19981118,,김해구산4,342.0
14141,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,49.57,2.0,19990920,,대구칠곡1,1094.0
14142,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,49.57,3.0,19990920,,대구칠곡1,1094.0
14143,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,49.57,3.0,19990920,,대구칠곡1,1094.0
14144,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,59.39,2.0,19990920,,대구칠곡1,1094.0
14145,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,59.39,2.0,19990920,,대구칠곡1,1094.0
14146,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,59.39,5.0,19990920,,대구칠곡1,1094.0
14147,C00120,900.0,대구광역시,1110그린빌1  ,공공분양,59.39,4.0,19990920,,대구칠곡1,1094.0
14148,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),49.57,46.0,19990920,,대구칠곡1,1094.0
14149,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),49.57,73.0,19990920,,대구칠곡1,1094.0
14150,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),49.57,105.0,19990920,,대구칠곡1,1094.0
14151,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),59.39,102.0,19990920,,대구칠곡1,1094.0
14152,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),59.39,78.0,19990920,,대구칠곡1,1094.0
14153,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),59.39,72.0,19990920,,대구칠곡1,1094.0
14154,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),59.39,155.0,19990920,,대구칠곡1,1094.0
14155,C00120,900.0,대구광역시,1110그린빌1  ,공공임대(5년),59.39,224.0,19990920,,대구칠곡1,1094.0
14156,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14157,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14158,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14159,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14160,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14161,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14162,C00120,900.0,대구광역시,1110그린빌1  ,임대상가,0.0,1.0,19990920,,대구칠곡1,1094.0
14163,C00122,461.0,대구광역시,대구 북구 구암동 주공그린빌4단지 788번지  ,공공분양,53.11,17.0,20011210,,대구칠곡4,466.0
14164,C00122,461.0,대구광역시,대구 북구 구암동 주공그린빌4단지 788번지  ,공공분양,59.83,871.0,20011210,,대구칠곡4,466.0
14165,C00122,461.0,대구광역시,대구 북구 구암동 주공그린빌4단지 788번지  ,공공임대(5년),53.11,3.0,20011210,,대구칠곡4,466.0
14166,C00122,461.0,대구광역시,대구 북구 구암동 주공그린빌4단지 788번지  ,공공임대(5년),59.83,9.0,20011210,,대구칠곡4,466.0
14167,C00172,875.0,부산광역시,부산 기장군 기장읍 서부리 주공아파트 102번지  ,공공분양,46.2,124.0,20010530,,부산기장,615.0
14168,C00172,875.0,부산광역시,부산 기장군 기장읍 서부리 주공아파트 102번지  ,공공분양,59.83,304.0,20010530,,부산기장,615.0
14169,C00172,875.0,부산광역시,부산 기장군 기장읍 서부리 주공아파트 102번지  ,공공분양,59.92,243.0,20010530,,부산기장,615.0
14170,C00172,875.0,부산광역시,부산 기장군 기장읍 서부리 주공아파트 102번지  ,공공임대(5년),46.2,24.0,20010530,,부산기장,615.0
